Unnamed: 0,From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,Ozone,Benzene,Eth-Benzene,MP-Xylene,RH,WS,WD,TOT-RF
6162,2021-06-03 04:30:00,2021-06-03 04:45:00,54.0,,,,,,,,,,,,,0.0
6163,2021-06-03 04:45:00,2021-06-03 05:00:00,52.45,,15.39,17.71,32.94,37.07,,1.79,,2.66,,,,0.0
6164,2021-06-03 05:00:00,2021-06-03 05:15:00,49.0,115.27,14.37,19.98,34.34,36.36,,1.93,0.61,0.56,89.89,0.49,199.07,0.0
6165,2021-06-03 05:15:00,2021-06-03 05:30:00,49.0,121.0,12.42,20.56,32.97,35.81,,1.81,0.47,0.74,89.81,0.37,156.35,0.0
6166,2021-06-03 05:30:00,2021-06-03 05:45:00,49.0,121.0,10.01,16.88,26.87,35.74,0.03,2.15,1.07,2.24,90.61,0.37,146.15,0.0
6167,2021-06-03 05:45:00,2021-06-03 06:00:00,53.33,121.0,9.79,19.18,28.96,35.87,0.1,2.41,0.82,3.71,90.99,0.61,132.07,0.0
6168,2021-06-03 06:00:00,2021-06-03 06:15:00,63.0,120.91,10.24,20.73,30.97,34.61,0.32,3.14,,1.86,90.66,0.55,140.46,0.0
6169,2021-06-03 06:15:00,2021-06-03 06:30:00,63.0,119.0,13.49,26.97,40.51,33.79,1.19,3.16,2.91,,90.82,0.61,122.54,0.0
6170,2021-06-03 06:30:00,2021-06-03 06:45:00,63.0,119.0,17.72,39.14,56.86,34.82,0.06,2.38,2.17,9.99,90.77,0.78,122.04,0.0
6171,2021-06-03 06:45:00,2021-06-03 07:00:00,62.71,119.0,17.92,39.22,57.14,34.91,0.49,1.69,,9.52,90.45,1.01,96.25,0.0
6172,2021-06-03 07:00:00,2021-06-03 07:15:00,62.0,119.39,21.49,40.17,61.67,33.48,0.43,3.61,1.01,2.37,90.34,1.37,100.09,0.0
6173,2021-06-03 07:15:00,2021-06-03 07:30:00,62.0,126.0,27.64,46.67,74.31,32.42,0.26,8.39,0.77,6.12,90.79,1.18,102.55,0.0
6174,2021-06-03 07:30:00,2021-06-03 07:45:00,62.0,126.0,35.69,45.37,81.08,32.22,0.72,11.22,3.94,6.55,90.98,1.15,106.44,0.0
6175,2021-06-03 07:45:00,2021-06-03 08:00:00,73.45,126.0,38.74,45.0,83.76,32.33,2.7,10.07,3.01,4.52,90.92,1.17,99.53,0.0
6176,2021-06-03 08:00:00,2021-06-03 08:15:00,99.0,127.59,29.06,42.47,71.56,32.45,0.26,11.93,6.28,1.84,90.38,1.59,122.91,0.0
6177,2021-06-03 08:15:00,2021-06-03 08:30:00,99.0,157.0,22.44,37.33,59.78,32.71,,9.08,4.28,5.14,89.17,1.75,121.09,0.0
6178,2021-06-03 08:30:00,2021-06-03 08:45:00,99.0,157.0,22.32,38.11,60.43,34.24,0.03,8.69,,8.46,87.43,1.53,120.06,0.0
6179,2021-06-03 08:45:00,2021-06-03 09:00:00,98.07,157.0,25.95,69.16,95.12,41.0,0.48,10.58,2.86,3.44,85.01,1.91,96.46,0.0
6180,2021-06-03 09:00:00,2021-06-03 09:15:00,96.0,157.39,95.76,328.07,423.36,89.16,5.45,11.02,2.14,,82.78,1.39,119.18,0.0
6181,2021-06-03 09:15:00,2021-06-03 09:30:00,96.0,,,,,,,,,,,,,0.0
6182,2021-06-03 09:30:00,2021-06-03 09:45:00,96.0,,34.54,70.1,104.65,177.02,,10.82,,13.57,,,,0.0
6183,2021-06-03 09:45:00,2021-06-03 10:00:00,84.44,,33.44,72.26,105.7,179.06,,10.29,,3.89,70.88,1.47,90.72,0.0
6184,2021-06-03 10:00:00,2021-06-03 10:15:00,56.0,161.61,30.93,75.81,106.73,169.05,,9.99,,,67.43,1.49,78.94,0.0
6185,2021-06-03 10:15:00,2021-06-03 10:30:00,56.0,121.0,28.65,78.81,107.46,161.06,45.09,6.78,,7.27,64.31,1.62,87.18,0.0
6186,2021-06-03 10:30:00,2021-06-03 10:45:00,56.0,121.0,27.64,106.69,134.46,153.76,33.48,4.86,,7.4,65.11,1.05,156.62,0.0
6187,2021-06-03 10:45:00,2021-06-03 11:00:00,62.5,121.0,60.62,109.64,170.38,109.7,16.22,6.01,4.83,8.47,65.66,1.06,212.51,0.0
6188,2021-06-03 11:00:00,2021-06-03 11:15:00,77.0,123.57,28.54,101.92,130.45,108.68,30.16,9.99,3.69,12.9,63.45,1.07,173.37,0.0
6189,2021-06-03 11:15:00,2021-06-03 11:30:00,77.0,175.0,28.24,106.85,135.08,101.35,44.23,15.34,,13.01,59.94,1.18,146.36,0.0
6190,2021-06-03 11:30:00,2021-06-03 11:45:00,77.0,175.0,24.16,100.93,125.1,93.78,48.9,19.55,,10.47,56.1,1.03,194.67,0.0
6191,2021-06-03 11:45:00,2021-06-03 12:00:00,77.6,175.0,22.76,102.3,125.04,91.6,69.95,15.82,3.65,5.05,54.29,1.48,119.24,0.0
6192,2021-06-03 12:00:00,2021-06-03 12:15:00,79.0,175.09,19.6,100.11,119.72,89.9,73.67,13.49,2.67,8.6,51.47,1.05,158.04,0.0
6193,2021-06-03 12:15:00,2021-06-03 12:30:00,79.0,177.0,18.91,109.39,128.33,86.27,62.97,13.21,6.67,11.83,51.26,1.1,200.08,0.0
6194,2021-06-03 12:30:00,2021-06-03 12:45:00,79.0,177.0,23.31,108.11,131.44,84.64,26.02,12.95,9.65,12.87,57.9,1.88,254.85,0.0
6195,2021-06-03 12:45:00,2021-06-03 13:00:00,,177.0,26.31,101.49,127.78,75.39,26.93,11.03,4.5,10.69,58.61,1.87,259.45,0.0
6196,2021-06-03 13:00:00,2021-06-03 13:15:00,,178.5,25.86,87.39,113.26,68.56,15.6,8.9,0.81,7.93,61.34,2.36,280.96,0.0
6197,2021-06-03 13:15:00,2021-06-03 13:30:00,,204.0,28.35,79.88,108.23,62.53,14.69,9.25,1.61,6.57,61.98,2.65,265.99,0.0
6198,2021-06-03 13:30:00,2021-06-03 13:45:00,,204.0,26.08,72.7,98.77,57.31,21.2,7.07,1.99,2.35,62.15,2.47,265.29,0.0
6199,2021-06-03 13:45:00,2021-06-03 14:00:00,,,20.11,63.08,83.21,52.59,25.7,5.48,0.57,5.43,61.79,2.37,264.44,0.0
6200,2021-06-03 14:00:00,2021-06-03 14:15:00,68.0,,,,,,,3.7,4.9,4.45,,,,0.0
6201,2021-06-03 14:15:00,2021-06-03 14:30:00,68.0,,16.62,59.23,75.85,44.5,,0.91,3.65,0.28,,,,0.0
6202,2021-06-03 14:30:00,2021-06-03 14:45:00,68.0,155.0,17.03,64.8,81.83,41.67,,2.4,,2.89,63.15,2.68,249.76,0.0
6203,2021-06-03 14:45:00,2021-06-03 15:00:00,66.46,155.0,17.49,65.09,82.55,37.9,29.77,2.66,0.67,2.17,64.66,2.64,256.64,0.0
6204,2021-06-03 15:00:00,2021-06-03 15:15:00,62.0,,12.97,50.78,63.74,30.81,,2.03,2.96,2.89,63.44,2.61,262.41,0.0
6205,2021-06-03 15:15:00,2021-06-03 15:30:00,62.0,168.0,13.51,53.11,66.64,26.35,29.8,3.09,1.87,2.21,61.57,2.81,255.19,0.0
6206,2021-06-03 15:30:00,2021-06-03 15:45:00,62.0,168.0,18.39,65.62,84.01,23.13,25.52,1.56,2.86,,57.0,2.44,252.43,0.0
6207,2021-06-03 15:45:00,2021-06-03 16:00:00,59.83,168.0,25.42,74.76,100.18,28.99,30.14,0.0,2.18,,55.15,2.6,254.61,0.0
6208,2021-06-03 16:00:00,2021-06-03 16:15:00,55.0,167.29,25.81,71.54,97.28,24.88,34.23,1.25,0.78,,56.21,2.81,263.13,0.0
6209,2021-06-03 16:15:00,2021-06-03 16:30:00,55.0,153.0,22.07,49.65,71.74,59.96,35.23,3.35,0.61,4.24,59.48,2.8,251.3,0.0
6210,2021-06-03 16:30:00,2021-06-03 16:45:00,55.0,153.0,24.84,68.03,92.86,99.1,29.95,1.81,2.36,3.24,61.35,2.83,257.57,0.0
6211,2021-06-03 16:45:00,2021-06-03 17:00:00,49.97,153.0,47.01,87.96,135.04,98.95,18.17,1.21,1.8,,62.01,2.37,249.44,0.0
6212,2021-06-03 17:00:00,2021-06-03 17:15:00,39.0,154.16,44.71,88.88,133.58,94.2,16.52,1.49,7.59,,62.17,2.28,253.89,0.0
6213,2021-06-03 17:15:00,2021-06-03 17:30:00,39.0,179.0,35.45,74.0,109.44,89.84,25.68,0.43,6.35,3.33,64.63,2.41,252.67,0.0
6214,2021-06-03 17:30:00,2021-06-03 17:45:00,39.0,179.0,41.85,74.32,116.2,77.31,14.15,0.0,0.41,2.48,59.25,2.67,260.29,0.0
6215,2021-06-03 17:45:00,2021-06-03 18:00:00,37.21,179.0,43.5,77.71,121.2,65.29,16.29,0.0,,1.1,54.24,2.71,256.7,0.0
6216,2021-06-03 18:00:00,2021-06-03 18:15:00,32.0,178.73,49.9,76.36,126.24,70.49,11.92,0.44,,3.74,54.5,2.5,254.19,0.0
6217,2021-06-03 18:15:00,2021-06-03 18:30:00,32.0,173.0,44.93,83.76,129.16,68.6,12.14,0.33,,3.62,57.67,2.16,251.27,0.0
6218,2021-06-03 18:30:00,2021-06-03 18:45:00,32.0,173.0,31.09,76.76,107.74,66.74,13.88,0.75,,4.78,60.96,1.83,251.68,0.0
6219,2021-06-03 18:45:00,2021-06-03 19:00:00,33.28,,,,,,,0.57,1.76,2.81,,,,0.0
6220,2021-06-03 19:00:00,2021-06-03 19:15:00,37.0,,30.31,81.2,111.5,62.21,,1.08,1.32,1.72,67.47,2.07,250.48,0.0
6221,2021-06-03 19:15:00,2021-06-03 19:30:00,37.0,146.0,30.78,77.16,107.95,61.97,,0.8,,1.27,72.14,2.04,252.19,0.0
6222,2021-06-03 19:30:00,2021-06-03 19:45:00,37.0,146.0,25.57,67.61,93.19,60.37,8.94,0.0,2.07,,74.43,1.95,255.58,0.0
6223,2021-06-03 19:45:00,2021-06-03 20:00:00,37.89,146.0,25.98,72.22,98.23,56.97,4.44,0.0,1.55,2.41,75.96,1.62,239.93,0.0
6224,2021-06-03 20:00:00,2021-06-03 20:15:00,40.0,144.88,46.01,76.12,122.04,53.5,1.73,2.21,,1.76,77.93,1.25,238.18,0.0
6225,2021-06-03 20:15:00,2021-06-03 20:30:00,40.0,125.0,43.52,73.14,116.56,51.82,3.9,1.66,2.31,9.44,79.12,1.61,239.71,0.0
6226,2021-06-03 20:30:00,2021-06-03 20:45:00,40.0,125.0,39.72,67.61,107.44,51.15,3.25,0.95,1.76,8.59,79.94,1.41,237.88,0.0
6227,2021-06-03 20:45:00,2021-06-03 21:00:00,40.75,125.0,64.32,54.26,118.55,46.84,0.97,2.02,,7.71,80.51,1.35,243.42,0.0
6228,2021-06-03 21:00:00,2021-06-03 21:15:00,43.0,125.89,50.54,54.65,105.2,43.17,0.63,1.7,,10.13,81.63,1.1,225.41,0.0
6229,2021-06-03 21:15:00,2021-06-03 21:30:00,43.0,145.0,42.66,63.82,106.49,42.2,0.18,1.86,,13.28,83.0,1.26,232.32,0.0
6230,2021-06-03 21:30:00,2021-06-03 21:45:00,43.0,145.0,43.43,60.39,103.79,33.42,0.28,2.83,1.24,13.52,83.56,1.01,235.34,0.0
6231,2021-06-03 21:45:00,2021-06-03 22:00:00,43.0,145.0,28.86,48.53,77.34,33.39,0.63,3.5,1.86,7.88,83.93,0.44,197.13,0.0
6232,2021-06-03 22:00:00,2021-06-03 22:15:00,43.0,144.84,46.24,49.07,95.31,34.04,,1.6,2.66,4.77,84.71,0.54,213.46,0.0
6233,2021-06-03 22:15:00,2021-06-03 22:30:00,43.0,141.0,79.66,60.95,140.54,33.24,0.01,1.47,4.84,11.5,85.28,0.74,211.6,0.0
6234,2021-06-03 22:30:00,2021-06-03 22:45:00,43.0,141.0,62.73,59.07,121.8,31.16,0.16,1.74,4.11,14.41,85.43,0.52,225.33,0.0
6235,2021-06-03 22:45:00,2021-06-03 23:00:00,44.5,141.0,55.17,51.4,106.55,30.06,1.94,2.48,3.72,8.95,85.95,0.59,164.13,0.0
6236,2021-06-03 23:00:00,2021-06-03 23:15:00,48.0,140.95,34.72,43.83,78.52,29.08,0.41,2.45,1.93,13.39,86.56,0.64,179.03,0.0
6237,2021-06-03 23:15:00,2021-06-03 23:30:00,48.0,140.0,39.89,43.26,83.18,24.57,2.32,0.69,,14.61,86.77,0.54,205.94,0.0
6238,2021-06-03 23:30:00,2021-06-03 23:45:00,48.0,140.0,61.39,50.19,111.4,25.05,3.32,0.0,3.42,13.08,87.04,0.5,194.78,0.0
6239,2021-06-03 23:45:00,2021-07-03 00:00:00,50.17,,,,,,,,,,,,,0.0
6816,2021-03-13 00:00:00,2021-03-13 00:15:00,88.0,267.32,76.25,98.43,174.68,16.65,2.79,7.47,39.3,,62.89,0.95,264.54,0.0
6817,2021-03-13 00:15:00,2021-03-13 00:30:00,88.0,222.0,61.6,98.17,159.76,17.12,3.11,7.2,33.5,,61.64,0.74,255.18,0.0
6818,2021-03-13 00:30:00,2021-03-13 00:45:00,88.0,222.0,78.58,102.23,180.82,16.55,2.81,8.43,29.02,,62.59,0.87,254.52,0.0
6819,2021-03-13 00:45:00,2021-03-13 01:00:00,83.18,222.0,62.66,101.44,164.1,16.88,2.16,8.71,27.32,0.21,64.57,1.11,279.9,0.0
6820,2021-03-13 01:00:00,2021-03-13 01:15:00,73.0,220.57,37.32,97.67,134.95,17.74,8.96,6.68,28.37,0.16,65.57,1.41,277.13,0.0
6821,2021-03-13 01:15:00,2021-03-13 01:30:00,73.0,182.0,14.86,82.27,97.12,18.84,18.37,6.48,19.62,17.02,68.85,1.21,281.48,0.0
6822,2021-03-13 01:30:00,2021-03-13 01:45:00,73.0,182.0,12.51,70.04,82.54,19.21,19.51,6.58,13.22,27.94,71.24,1.26,256.94,0.0
6823,2021-03-13 01:45:00,2021-03-13 02:00:00,73.0,182.0,13.05,64.52,77.55,19.72,27.22,7.11,13.38,21.0,73.97,1.29,284.15,0.0
6824,2021-03-13 02:00:00,2021-03-13 02:15:00,73.0,180.5,9.66,49.59,59.24,20.0,39.84,5.64,14.26,21.23,76.97,1.47,268.43,0.0
6825,2021-03-13 02:15:00,2021-03-13 02:30:00,73.0,140.0,7.99,33.57,41.55,20.23,41.05,5.63,10.6,14.82,78.52,1.16,287.53,0.0
6826,2021-03-13 02:30:00,2021-03-13 02:45:00,73.0,140.0,7.72,27.58,35.31,20.75,46.24,2.86,6.8,13.14,79.2,1.53,280.56,0.0
6827,2021-03-13 02:45:00,2021-03-13 03:00:00,70.18,140.0,7.55,27.07,34.6,20.86,46.95,1.23,4.01,7.09,78.87,1.35,285.98,0.0
6828,2021-03-13 03:00:00,2021-03-13 03:15:00,62.0,139.21,7.6,26.56,34.16,20.29,47.14,2.97,1.51,0.78,78.88,1.46,270.01,0.0
6829,2021-03-13 03:15:00,2021-03-13 03:30:00,62.0,118.0,7.4,27.17,34.56,20.42,39.01,3.11,1.63,6.87,79.34,1.29,270.92,0.0
6830,2021-03-13 03:30:00,2021-03-13 03:45:00,62.0,,,,,,,,,,,,,0.0
6831,2021-03-13 03:45:00,2021-03-13 04:00:00,64.17,,9.66,36.32,46.0,21.23,,1.48,2.84,14.86,,,,0.0
6832,2021-03-13 04:00:00,2021-03-13 04:15:00,69.0,118.43,9.01,34.52,43.53,21.71,,2.09,6.44,4.88,79.68,1.66,279.37,0.0
6833,2021-03-13 04:15:00,2021-03-13 04:30:00,69.0,127.0,7.9,30.16,38.06,20.49,31.1,4.28,7.06,3.76,78.74,1.42,293.96,0.0
6834,2021-03-13 04:30:00,2021-03-13 04:45:00,69.0,127.0,7.46,27.01,34.47,19.43,32.31,2.93,3.96,4.13,77.39,1.63,294.56,0.0
6835,2021-03-13 04:45:00,2021-03-13 05:00:00,69.27,127.0,8.0,26.94,34.94,19.16,26.28,1.89,2.3,4.59,77.48,1.1,269.11,0.0
6836,2021-03-13 05:00:00,2021-03-13 05:15:00,70.0,127.57,8.72,31.2,39.91,18.59,26.13,4.0,5.49,2.64,76.69,0.9,261.29,0.0
6837,2021-03-13 05:15:00,2021-03-13 05:30:00,70.0,143.0,9.1,34.58,43.69,18.46,19.88,2.29,3.56,7.31,76.29,0.56,225.94,0.0
6838,2021-03-13 05:30:00,2021-03-13 05:45:00,70.0,143.0,11.64,40.6,52.24,18.04,19.91,4.18,1.6,11.09,74.63,0.58,181.88,0.0
6839,2021-03-13 05:45:00,2021-03-13 06:00:00,71.79,143.0,11.8,42.38,54.19,17.73,17.51,4.07,2.86,6.51,74.79,0.66,215.77,0.0
6840,2021-03-13 06:00:00,2021-03-13 06:15:00,77.0,144.29,9.26,39.76,49.01,17.44,21.05,0.7,3.19,3.62,74.18,0.61,147.69,0.0
6841,2021-03-13 06:15:00,2021-03-13 06:30:00,77.0,197.0,13.3,47.99,61.29,16.9,17.58,3.93,7.16,5.9,73.15,0.57,229.07,0.0
6842,2021-03-13 06:30:00,2021-03-13 06:45:00,77.0,197.0,31.92,64.79,96.62,18.12,9.64,4.44,7.61,3.32,74.15,0.56,243.64,0.0
6843,2021-03-13 06:45:00,2021-03-13 07:00:00,76.74,197.0,11.12,57.0,68.1,17.84,13.67,5.91,4.65,1.93,73.91,0.47,234.18,0.0
6844,2021-03-13 07:00:00,2021-03-13 07:15:00,76.0,196.39,12.59,58.57,71.15,17.53,10.36,6.24,4.0,11.2,73.5,0.5,227.18,0.0
6845,2021-03-13 07:15:00,2021-03-13 07:30:00,76.0,180.0,13.75,63.45,77.22,17.25,8.04,6.58,11.21,21.49,71.98,0.72,125.23,0.0
6846,2021-03-13 07:30:00,2021-03-13 07:45:00,76.0,180.0,15.95,68.13,84.08,17.66,11.58,7.35,16.24,23.92,69.39,0.78,111.75,0.0
6847,2021-03-13 07:45:00,2021-03-13 08:00:00,81.79,180.0,30.23,74.96,105.2,17.59,4.12,8.39,6.77,19.89,70.45,0.75,137.97,0.0
6848,2021-03-13 08:00:00,2021-03-13 08:15:00,94.0,180.36,39.77,79.97,119.75,17.26,5.02,8.84,6.44,18.14,66.61,0.89,156.06,0.0
6849,2021-03-13 08:15:00,2021-03-13 08:30:00,94.0,,,,,,,,,,,,,0.0
6850,2021-03-13 08:30:00,2021-03-13 08:45:00,94.0,,,,,,,,,,,,,0.0
6851,2021-03-13 08:45:00,2021-03-13 09:00:00,92.21,195.0,31.32,94.37,125.69,16.89,,7.42,8.67,3.02,55.78,0.97,98.57,0.0
6852,2021-03-13 09:00:00,2021-03-13 09:15:00,87.0,195.95,25.3,91.26,116.53,16.71,24.42,5.76,8.57,3.83,50.94,1.25,91.08,0.0
6853,2021-03-13 09:15:00,2021-03-13 09:30:00,87.0,215.0,17.78,82.25,100.02,16.59,29.44,3.54,8.56,14.19,45.88,1.46,86.51,0.0
6854,2021-03-13 09:30:00,2021-03-13 09:45:00,87.0,215.0,13.87,70.18,84.02,16.03,43.88,5.7,12.9,12.81,41.13,2.8,71.08,0.0
6855,2021-03-13 09:45:00,2021-03-13 10:00:00,85.14,215.0,9.94,56.4,66.34,15.59,56.03,7.61,6.55,8.94,38.21,3.16,70.27,0.0
6856,2021-03-13 10:00:00,2021-03-13 10:15:00,81.0,214.53,8.4,48.85,57.26,15.91,56.4,4.62,,9.93,36.32,2.01,68.09,0.0
6857,2021-03-13 10:15:00,2021-03-13 10:30:00,81.0,194.0,7.89,50.69,58.58,16.8,60.33,3.81,4.68,4.1,34.01,2.33,86.8,0.0
6858,2021-03-13 10:30:00,2021-03-13 10:45:00,81.0,194.0,7.39,51.97,59.36,16.98,73.58,5.38,4.8,,33.12,2.97,61.72,0.0
6859,2021-03-13 10:45:00,2021-03-13 11:00:00,78.21,194.0,6.0,45.81,51.82,17.34,86.97,5.64,0.96,0.66,32.04,3.38,62.51,0.0
6860,2021-03-13 11:00:00,2021-03-13 11:15:00,72.0,193.2,4.81,38.36,43.16,16.95,92.88,3.85,1.37,5.91,31.18,2.92,55.93,0.0
6861,2021-03-13 11:15:00,2021-03-13 11:30:00,72.0,170.0,4.11,35.24,39.36,16.64,99.16,2.39,2.81,3.97,29.01,3.19,64.09,0.0
6862,2021-03-13 11:30:00,2021-03-13 11:45:00,72.0,170.0,3.33,32.9,36.23,15.66,105.26,1.0,1.36,5.35,27.51,2.49,76.23,0.0
6863,2021-03-13 11:45:00,2021-03-13 12:00:00,67.67,170.0,3.18,31.9,35.08,15.76,118.88,2.32,,8.76,27.28,2.59,73.94,0.0
6864,2021-03-13 12:00:00,2021-03-13 12:15:00,58.0,169.43,2.93,29.05,31.97,16.16,122.12,1.69,,3.52,26.33,2.1,73.15,0.0
6865,2021-03-13 12:15:00,2021-03-13 12:30:00,58.0,154.0,2.88,28.38,31.26,16.46,119.54,0.0,,2.29,24.61,3.22,74.86,0.0
6866,2021-03-13 12:30:00,2021-03-13 12:45:00,58.0,154.0,2.45,24.36,26.8,16.56,122.15,0.7,1.54,1.75,24.54,3.24,57.86,0.0
6867,2021-03-13 12:45:00,2021-03-13 13:00:00,57.36,154.0,2.32,25.08,27.39,16.11,117.88,1.94,1.18,,23.31,2.81,86.24,0.0
6868,2021-03-13 13:00:00,2021-03-13 13:15:00,56.0,,,,,,,,,,,,,0.0
6869,2021-03-13 13:15:00,2021-03-13 13:30:00,56.0,,,,,,,0.0,1.19,,,,,0.0
6870,2021-03-13 13:30:00,2021-03-13 13:45:00,56.0,156.0,2.3,24.71,27.0,15.53,,2.76,,,20.2,2.12,109.99,0.0
6871,2021-03-13 13:45:00,2021-03-13 14:00:00,52.43,156.0,2.28,27.63,29.9,15.04,,2.11,,0.71,21.71,1.88,200.0,0.0
6872,2021-03-13 14:00:00,2021-03-13 14:15:00,41.0,156.67,7.01,87.57,94.58,24.11,90.36,0.0,1.42,0.53,34.18,2.28,250.39,0.0
6873,2021-03-13 14:15:00,2021-03-13 14:30:00,41.0,176.0,8.46,71.43,79.9,25.26,97.97,0.93,1.04,1.58,34.14,1.97,239.5,0.0
6874,2021-03-13 14:30:00,2021-03-13 14:45:00,41.0,176.0,9.72,92.52,102.25,23.03,86.76,0.71,,1.16,34.13,1.49,215.23,0.0
6875,2021-03-13 14:45:00,2021-03-13 15:00:00,46.66,176.0,10.22,100.36,110.59,21.78,89.33,2.67,,,33.2,1.51,203.58,0.0
6876,2021-03-13 15:00:00,2021-03-13 15:15:00,59.0,178.21,12.42,126.77,139.22,19.34,69.23,1.95,2.51,4.59,31.98,1.8,227.05,0.0
6877,2021-03-13 15:15:00,2021-03-13 15:30:00,59.0,238.0,17.22,113.18,130.43,18.83,76.25,0.0,1.84,3.36,33.3,1.95,263.16,0.0
6878,2021-03-13 15:30:00,2021-03-13 15:45:00,59.0,238.0,18.27,115.2,133.51,17.51,81.25,1.58,,5.03,34.15,2.14,256.29,0.0
6879,2021-03-13 15:45:00,2021-03-13 16:00:00,64.92,238.0,13.67,98.56,112.38,21.37,96.61,2.16,3.25,9.42,36.18,2.02,248.32,0.0
6880,2021-03-13 16:00:00,2021-03-13 16:15:00,81.0,238.0,10.71,85.49,96.2,19.2,96.32,0.71,2.42,4.2,34.48,2.48,268.56,0.0
6881,2021-03-13 16:15:00,2021-03-13 16:30:00,81.0,,10.53,100.51,111.05,17.37,88.59,3.32,0.94,,34.45,2.11,260.91,0.0
6882,2021-03-13 16:30:00,2021-03-13 16:45:00,81.0,,13.38,119.49,132.89,17.16,74.2,5.01,0.69,5.03,37.24,2.54,267.65,0.0
6883,2021-03-13 16:45:00,2021-03-13 17:00:00,82.54,,14.35,97.06,111.39,16.23,,2.45,,9.67,39.22,2.37,278.3,0.0
6884,2021-03-13 17:00:00,2021-03-13 17:15:00,87.0,,,,,,,,,,,,,0.0
6885,2021-03-13 17:15:00,2021-03-13 17:30:00,87.0,,6.36,67.4,73.76,16.6,117.32,0.88,,7.46,39.57,3.5,293.07,0.0
6886,2021-03-13 17:30:00,2021-03-13 17:45:00,87.0,,4.23,50.07,54.28,16.37,128.75,3.0,5.15,3.38,40.19,3.37,295.74,0.0
6887,2021-03-13 17:45:00,2021-03-13 18:00:00,82.95,,5.38,67.69,73.07,14.8,97.35,3.04,3.93,7.17,42.04,2.08,267.89,0.0
6888,2021-03-13 18:00:00,2021-03-13 18:15:00,70.0,,,,,,,,,,,,,0.0
6889,2021-03-13 18:15:00,2021-03-13 18:30:00,70.0,,,,,,,,,,,,,0.0
6890,2021-03-13 18:30:00,2021-03-13 18:45:00,70.0,,10.28,107.31,117.59,17.93,80.8,0.32,,2.19,51.42,2.28,275.18,0.0
6891,2021-03-13 18:45:00,2021-03-13 19:00:00,68.92,,9.56,89.31,98.85,18.9,120.15,1.17,,4.34,50.1,3.32,280.21,0.0
6892,2021-03-13 19:00:00,2021-03-13 19:15:00,66.0,,4.13,54.12,58.25,17.06,117.95,2.88,4.59,11.78,50.79,2.48,296.05,0.0
6893,2021-03-13 19:15:00,2021-03-13 19:30:00,66.0,,,,,,,,,,,,,0.0
6894,2021-03-13 19:30:00,2021-03-13 19:45:00,66.0,,,,,,,,,,,,,0.0
